Course Code,Section Code,Instructor,Semester,Comment Type,Comment Text,Normalized Name
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,everything The use of many practical examples to practice new concepts.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,many examples all .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Strengths,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,why .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,Too quick online notes .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,n/a,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,n/a,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,Nothing at all!,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,None,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,nil,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Weaknesses,None,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,None,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,nil,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,More practice more and more exercises Nothing at all. He was perfect!,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,"Showing the students where to get external explanations and tools, such as C++ documentation, would help in the understanding and application of some concepts.",ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,more online notes .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Suggestions,nothing .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,relevant to course The feedback was good; what was expected in the exam was well explained.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,great .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,The assignments were given on,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,time and expected on,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,time!,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Feedback Evaluation,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,The course Text adequately covers the course unit it is okay,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,book It was useful .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,The course text was easy to understand and had adequate examples.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,I used it personally. It was very helpful!,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Course Text,Greay .,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,nil,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,nothing Documentation websites and/or other programming libraries.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,None,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Resources,none,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Great Very,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,teacher; tries to ensure everyone has understood the topic.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,excellent,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,N/A,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,ok,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,very,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Excellent!,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,Good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,.,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,excellent,ndirangu dalton
APT1020,A,"ndirangu, dalton",Summer Semester 2019 (UNDG),Overall,good,ndirangu dalton
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Class discussions and debates.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,The highly encouraged but not brutally forced interaction.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Informative .,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,all. well explained great expirience x ALL CLASS DISCUSSION The presentations topics are quite interesting The seminar aspect of the class sessions made it easier to understand topics.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Strengths,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,why .,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,None,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,yes If the conversations where more of open interactions rather than your side/my side exchanges.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,He should not close the door after he comes to class as students are allowed up to 15 to settle in after class starts.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,nil,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,NONE,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,Some of his comments and body language made some students uncomfortable None.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Weaknesses,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,nil,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,None,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,More videos to watch.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,"Not sure how specifically, but if there was a way to get the class more comfortable with each other first, that would be nice.",onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,"Not everyone is ready to share their inner thoughts with a group of strangers housing strong ""opinions"".",onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,It was well covered .,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Very fair.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Not bad but could be better .,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Feedback Evaluation,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,It helped me to improve my skills for subsequent assignments.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Suggestions,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,It was not significantly helpful to understand the course better.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Not helpful at all yes Helpful.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,good,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,nil,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None.,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,N/A,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,None,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,trips yes .,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Resources,A .,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,NONE,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,Na,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Course Text,none,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,n/a,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,Excellent,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,VERY,onditi tom
SEN4800,A,"onditi, tom",Summer Semester 2019 (UNDG),Overall,GOOD,onditi tom
